MODEL,DATA_TYPE,NOTES,NGRAMLENGTHVAL,ACTIVATION/KERNEL,CHORDS_IN_NRGAM,SOFTMAX,SCORES,AVG. SCORE
LogReg,ngram_notes,4,1,tanh,True,False,"[('0.302', '0.477'), ('0.300', '0.343'), ('0.328', '0.223'), ('0.314', '0.338'), ('0.314', '0.194'), ('0.345', '0.180'), ('0.323', '0.105'), ('0.313', '0.329'), ('0.308', '0.225'), ('0.328', '0.250')]","('0.3175', '0.2664')"
LogReg,ngram_notes,8,7,tanh,True,False,"[('0.608', '0.169'), ('0.593', '0.365'), ('0.621', '0.305'), ('0.605', '0.397'), ('0.625', '0.250'), ('0.613', '0.207'), ('0.597', '0.147'), ('0.616', '0.344'), ('0.616', '0.245'), ('0.599', '0.235')]","('0.6093', '0.2664')"
LogReg,ngram_notes,3,1,tanh,False,True,"[('0.253', '0.215'), ('0.305', '0.287'), ('0.318', '0.181'), ('0.296', '0.362'), ('0.303', '0.208'), ('0.296', '0.310'), ('0.320', '0.151'), ('0.293', '0.329'), ('0.289', '0.394'), ('0.303', '0.231')]","('0.2976', '0.2668')"
LogReg,ngram_notes,3,1,tanh,True,True,"[('0.253', '0.215'), ('0.305', '0.287'), ('0.318', '0.181'), ('0.296', '0.362'), ('0.303', '0.208'), ('0.296', '0.310'), ('0.320', '0.151'), ('0.293', '0.329'), ('0.289', '0.394'), ('0.303', '0.231')]","('0.2976', '0.2668')"
LogReg,ngram_notes,4,4,tanh,False,False,"[('0.371', '0.371'), ('0.390', '0.284'), ('0.394', '0.295'), ('0.371', '0.311'), ('0.396', '0.242'), ('0.394', '0.220'), ('0.380', '0.182'), ('0.386', '0.314'), ('0.397', '0.226'), ('0.397', '0.233')]","('0.3876', '0.2678')"
LogReg,ngram_notes,1,5,tanh,True,True,"[('0.318', '0.328'), ('0.298', '0.280'), ('0.310', '0.186'), ('0.313', '0.306'), ('0.317', '0.219'), ('0.307', '0.409'), ('0.334', '0.108'), ('0.307', '0.328'), ('0.321', '0.339'), ('0.320', '0.175')]","('0.3145', '0.2678')"
LogReg,ngram_notes,8,1,tanh,False,False,"[('0.319', '0.415'), ('0.338', '0.398'), ('0.334', '0.149'), ('0.358', '0.362'), ('0.367', '0.222'), ('0.375', '0.210'), ('0.334', '0.116'), ('0.343', '0.342'), ('0.341', '0.296'), ('0.363', '0.173')]","('0.3472', '0.2683')"
LogReg,ngram_notes,8,1,tanh,True,False,"[('0.319', '0.415'), ('0.338', '0.398'), ('0.334', '0.149'), ('0.358', '0.362'), ('0.367', '0.222'), ('0.375', '0.210'), ('0.334', '0.116'), ('0.343', '0.342'), ('0.341', '0.296'), ('0.363', '0.173')]","('0.3472', '0.2683')"
LogReg,ngram_notes,7,1,tanh,False,False,"[('0.326', '0.400'), ('0.345', '0.389'), ('0.331', '0.160'), ('0.359', '0.362'), ('0.373', '0.208'), ('0.371', '0.200'), ('0.338', '0.163'), ('0.348', '0.342'), ('0.341', '0.268'), ('0.368', '0.192')]","('0.3500', '0.2684')"
LogReg,ngram_notes,7,1,tanh,True,False,"[('0.326', '0.400'), ('0.345', '0.389'), ('0.331', '0.160'), ('0.359', '0.362'), ('0.373', '0.208'), ('0.371', '0.200'), ('0.338', '0.163'), ('0.348', '0.342'), ('0.341', '0.268'), ('0.368', '0.192')]","('0.3500', '0.2684')"
LogReg,ngram_notes,7,3,tanh,False,False,"[('0.388', '0.349'), ('0.403', '0.346'), ('0.426', '0.256'), ('0.414', '0.316'), ('0.420', '0.191'), ('0.408', '0.245'), ('0.414', '0.200'), ('0.430', '0.342'), ('0.422', '0.185'), ('0.431', '0.261')]","('0.4156', '0.2691')"
LogReg,ngram_notes,8,3,tanh,True,False,"[('0.445', '0.238'), ('0.426', '0.365'), ('0.466', '0.233'), ('0.441', '0.263'), ('0.469', '0.191'), ('0.450', '0.255'), ('0.464', '0.150'), ('0.452', '0.397'), ('0.458', '0.231'), ('0.449', '0.370')]","('0.4520', '0.2693')"
LogReg,ngram_notes,1,6,tanh,False,True,"[('0.333', '0.350'), ('0.317', '0.337'), ('0.338', '0.202'), ('0.331', '0.371'), ('0.347', '0.226'), ('0.334', '0.365'), ('0.356', '0.211'), ('0.340', '0.312'), ('0.347', '0.214'), ('0.348', '0.108')]","('0.3391', '0.2696')"
LogReg,ngram_notes,4,1,tanh,False,True,"[('0.264', '0.262'), ('0.305', '0.287'), ('0.318', '0.181'), ('0.300', '0.350'), ('0.305', '0.208'), ('0.290', '0.350'), ('0.318', '0.105'), ('0.294', '0.329'), ('0.283', '0.394'), ('0.302', '0.231')]","('0.2979', '0.2697')"
LogReg,ngram_notes,4,1,tanh,True,True,"[('0.264', '0.262'), ('0.305', '0.287'), ('0.318', '0.181'), ('0.300', '0.350'), ('0.305', '0.208'), ('0.290', '0.350'), ('0.318', '0.105'), ('0.294', '0.329'), ('0.283', '0.394'), ('0.302', '0.231')]","('0.2979', '0.2697')"
LogReg,ngram_notes,1,6,tanh,True,True,"[('0.332', '0.350'), ('0.317', '0.347'), ('0.338', '0.202'), ('0.331', '0.371'), ('0.346', '0.226'), ('0.334', '0.365'), ('0.356', '0.211'), ('0.340', '0.312'), ('0.349', '0.214'), ('0.348', '0.108')]","('0.3391', '0.2706')"
LogReg,ngram_notes,3,5,tanh,False,False,"[('0.402', '0.295'), ('0.391', '0.340'), ('0.422', '0.337'), ('0.391', '0.278'), ('0.397', '0.266'), ('0.385', '0.273'), ('0.394', '0.203'), ('0.404', '0.299'), ('0.410', '0.220'), ('0.404', '0.200')]","('0.4000', '0.2711')"
LogReg,ngram_notes,6,1,tanh,False,False,"[('0.333', '0.415'), ('0.343', '0.398'), ('0.338', '0.149'), ('0.358', '0.375'), ('0.367', '0.194'), ('0.371', '0.200'), ('0.345', '0.151'), ('0.339', '0.342'), ('0.332', '0.296'), ('0.362', '0.192')]","('0.3488', '0.2712')"
LogReg,ngram_notes,6,1,tanh,True,False,"[('0.333', '0.415'), ('0.343', '0.398'), ('0.338', '0.149'), ('0.358', '0.375'), ('0.367', '0.194'), ('0.371', '0.200'), ('0.345', '0.151'), ('0.339', '0.342'), ('0.332', '0.296'), ('0.362', '0.192')]","('0.3488', '0.2712')"
LogReg,ngram_notes,2,2,tanh,False,False,"[('0.293', '0.406'), ('0.315', '0.358'), ('0.317', '0.283'), ('0.319', '0.256'), ('0.342', '0.214'), ('0.357', '0.155'), ('0.336', '0.229'), ('0.322', '0.329'), ('0.357', '0.221'), ('0.339', '0.286')]","('0.3297', '0.2737')"
LogReg,ngram_notes,1,2,tanh,False,True,"[('0.287', '0.391'), ('0.298', '0.330'), ('0.324', '0.196'), ('0.278', '0.385'), ('0.309', '0.243'), ('0.274', '0.351'), ('0.320', '0.157'), ('0.286', '0.342'), ('0.306', '0.191'), ('0.302', '0.163')]","('0.2984', '0.2749')"
LogReg,ngram_notes,1,4,tanh,False,True,"[('0.330', '0.355'), ('0.294', '0.294'), ('0.309', '0.193'), ('0.297', '0.297'), ('0.318', '0.242'), ('0.303', '0.385'), ('0.322', '0.130'), ('0.305', '0.314'), ('0.327', '0.355'), ('0.316', '0.186')]","('0.3121', '0.2751')"
LogReg,ngram_notes,1,4,tanh,True,True,"[('0.330', '0.355'), ('0.294', '0.294'), ('0.309', '0.193'), ('0.298', '0.297'), ('0.318', '0.242'), ('0.303', '0.385'), ('0.322', '0.130'), ('0.305', '0.314'), ('0.330', '0.355'), ('0.316', '0.186')]","('0.3125', '0.2751')"
LogReg,ngram_notes,7,3,tanh,True,False,"[('0.421', '0.254'), ('0.395', '0.365'), ('0.456', '0.256'), ('0.451', '0.316'), ('0.457', '0.221'), ('0.439', '0.266'), ('0.443', '0.188'), ('0.450', '0.342'), ('0.458', '0.200'), ('0.452', '0.348')]","('0.4422', '0.2756')"
LogReg,ngram_notes,4,6,tanh,False,False,"[('0.405', '0.267'), ('0.443', '0.327'), ('0.418', '0.357'), ('0.408', '0.314'), ('0.442', '0.258'), ('0.434', '0.188'), ('0.417', '0.225'), ('0.422', '0.359'), ('0.433', '0.250'), ('0.420', '0.216')]","('0.4242', '0.2761')"
LogReg,ngram_notes,6,1,tanh,False,True,"[('0.290', '0.277'), ('0.305', '0.296'), ('0.320', '0.181'), ('0.298', '0.362'), ('0.310', '0.208'), ('0.283', '0.350'), ('0.327', '0.151'), ('0.295', '0.329'), ('0.280', '0.380'), ('0.303', '0.231')]","('0.3011', '0.2765')"
LogReg,ngram_notes,6,1,tanh,True,True,"[('0.290', '0.277'), ('0.305', '0.296'), ('0.320', '0.181'), ('0.298', '0.362'), ('0.310', '0.208'), ('0.283', '0.350'), ('0.327', '0.151'), ('0.295', '0.329'), ('0.280', '0.380'), ('0.303', '0.231')]","('0.3011', '0.2765')"
LogReg,ngram_notes,6,3,tanh,False,False,"[('0.374', '0.365'), ('0.391', '0.375'), ('0.426', '0.256'), ('0.408', '0.250'), ('0.417', '0.265'), ('0.412', '0.319'), ('0.408', '0.212'), ('0.414', '0.329'), ('0.411', '0.200'), ('0.421', '0.196')]","('0.4082', '0.2767')"
LogReg,ngram_notes,3,8,tanh,False,False,"[('0.439', '0.362'), ('0.444', '0.362'), ('0.463', '0.375'), ('0.466', '0.197'), ('0.453', '0.276'), ('0.463', '0.253'), ('0.436', '0.231'), ('0.466', '0.379'), ('0.472', '0.180'), ('0.477', '0.161')]","('0.4579', '0.2776')"
LogReg,ngram_notes,3,4,tanh,False,False,"[('0.379', '0.387'), ('0.384', '0.343'), ('0.397', '0.341'), ('0.369', '0.297'), ('0.387', '0.242'), ('0.385', '0.253'), ('0.388', '0.182'), ('0.383', '0.329'), ('0.398', '0.194'), ('0.379', '0.209')]","('0.3849', '0.2777')"
LogReg,ngram_notes,4,7,tanh,False,False,"[('0.429', '0.339'), ('0.450', '0.365'), ('0.460', '0.402'), ('0.449', '0.279'), ('0.463', '0.267'), ('0.468', '0.232'), ('0.417', '0.147'), ('0.460', '0.311'), ('0.457', '0.245'), ('0.466', '0.206')]","('0.4519', '0.2793')"
LogReg,ngram_notes,1,2,tanh,True,True,"[('0.287', '0.438'), ('0.298', '0.330'), ('0.324', '0.196'), ('0.278', '0.385'), ('0.309', '0.243'), ('0.274', '0.351'), ('0.320', '0.157'), ('0.286', '0.342'), ('0.306', '0.191'), ('0.302', '0.163')]","('0.2984', '0.2796')"
LogReg,ngram_notes,7,5,tanh,True,False,"[('0.512', '0.213'), ('0.509', '0.360'), ('0.542', '0.244'), ('0.518', '0.389'), ('0.547', '0.250'), ('0.528', '0.273'), ('0.542', '0.176'), ('0.542', '0.373'), ('0.529', '0.271'), ('0.537', '0.250')]","('0.5306', '0.2799')"
LogReg,ngram_notes,2,6,tanh,False,False,"[('0.392', '0.250'), ('0.390', '0.378'), ('0.378', '0.417'), ('0.386', '0.257'), ('0.405', '0.306'), ('0.404', '0.259'), ('0.386', '0.282'), ('0.387', '0.312'), ('0.388', '0.179'), ('0.405', '0.162')]","('0.3921', '0.2802')"
LogReg,ngram_notes,2,5,tanh,False,False,"[('0.392', '0.262'), ('0.375', '0.350'), ('0.370', '0.384'), ('0.372', '0.236'), ('0.372', '0.250'), ('0.376', '0.284'), ('0.369', '0.270'), ('0.349', '0.358'), ('0.380', '0.186'), ('0.368', '0.225')]","('0.3723', '0.2805')"
LogReg,ngram_notes,3,4,tanh,True,False,"[('0.410', '0.290'), ('0.398', '0.343'), ('0.425', '0.330'), ('0.433', '0.284'), ('0.426', '0.258'), ('0.427', '0.264'), ('0.424', '0.182'), ('0.421', '0.400'), ('0.428', '0.210'), ('0.419', '0.256')]","('0.4211', '0.2817')"
LogReg,ngram_notes,5,3,tanh,True,False,"[('0.398', '0.317'), ('0.391', '0.394'), ('0.411', '0.289'), ('0.404', '0.355'), ('0.425', '0.176'), ('0.427', '0.213'), ('0.401', '0.150'), ('0.418', '0.329'), ('0.409', '0.246'), ('0.407', '0.348')]","('0.4091', '0.2817')"
LogReg,ngram_notes,5,1,tanh,False,True,"[('0.283', '0.338'), ('0.305', '0.287'), ('0.318', '0.181'), ('0.300', '0.362'), ('0.306', '0.208'), ('0.284', '0.350'), ('0.318', '0.151'), ('0.294', '0.329'), ('0.280', '0.380'), ('0.302', '0.231')]","('0.2990', '0.2817')"
LogReg,ngram_notes,5,1,tanh,True,True,"[('0.283', '0.338'), ('0.305', '0.287'), ('0.318', '0.181'), ('0.300', '0.362'), ('0.306', '0.208'), ('0.284', '0.350'), ('0.318', '0.151'), ('0.294', '0.329'), ('0.280', '0.380'), ('0.302', '0.231')]","('0.2990', '0.2817')"
LogReg,ngram_notes,3,1,tanh,False,False,"[('0.296', '0.585'), ('0.305', '0.370'), ('0.325', '0.277'), ('0.311', '0.338'), ('0.325', '0.194'), ('0.334', '0.190'), ('0.343', '0.116'), ('0.313', '0.354'), ('0.315', '0.225'), ('0.318', '0.173')]","('0.3185', '0.2822')"
LogReg,ngram_notes,3,1,tanh,True,False,"[('0.296', '0.585'), ('0.305', '0.370'), ('0.325', '0.277'), ('0.311', '0.338'), ('0.325', '0.194'), ('0.334', '0.190'), ('0.343', '0.116'), ('0.313', '0.354'), ('0.315', '0.225'), ('0.318', '0.173')]","('0.3185', '0.2822')"
LogReg,ngram_notes,2,8,tanh,False,False,"[('0.398', '0.293'), ('0.417', '0.404'), ('0.390', '0.388'), ('0.435', '0.182'), ('0.410', '0.293'), ('0.425', '0.316'), ('0.413', '0.246'), ('0.406', '0.362'), ('0.414', '0.220'), ('0.418', '0.129')]","('0.4126', '0.2833')"
LogReg,ngram_notes,6,3,tanh,True,False,"[('0.401', '0.317'), ('0.391', '0.404'), ('0.432', '0.244'), ('0.436', '0.342'), ('0.431', '0.235'), ('0.435', '0.234'), ('0.427', '0.188'), ('0.431', '0.315'), ('0.431', '0.215'), ('0.425', '0.348')]","('0.4240', '0.2842')"
LogReg,ngram_notes,7,1,tanh,False,True,"[('0.290', '0.354'), ('0.305', '0.287'), ('0.320', '0.181'), ('0.300', '0.375'), ('0.314', '0.208'), ('0.289', '0.350'), ('0.325', '0.151'), ('0.295', '0.329'), ('0.285', '0.380'), ('0.302', '0.231')]","('0.3025', '0.2846')"
LogReg,ngram_notes,7,1,tanh,True,True,"[('0.290', '0.354'), ('0.305', '0.287'), ('0.320', '0.181'), ('0.300', '0.375'), ('0.314', '0.208'), ('0.289', '0.350'), ('0.325', '0.151'), ('0.295', '0.329'), ('0.285', '0.380'), ('0.302', '0.231')]","('0.3025', '0.2846')"
LogReg,ngram_notes,2,7,tanh,False,False,"[('0.409', '0.305'), ('0.411', '0.417'), ('0.387', '0.451'), ('0.412', '0.191'), ('0.405', '0.283'), ('0.410', '0.305'), ('0.402', '0.265'), ('0.400', '0.328'), ('0.403', '0.189'), ('0.410', '0.118')]","('0.4049', '0.2852')"
LogReg,ngram_notes,5,6,tanh,True,False,"[('0.523', '0.233'), ('0.514', '0.367'), ('0.504', '0.298'), ('0.514', '0.400'), ('0.528', '0.323'), ('0.528', '0.235'), ('0.506', '0.211'), ('0.544', '0.328'), ('0.523', '0.214'), ('0.543', '0.243')]","('0.5227', '0.2852')"
LogReg,ngram_notes,4,3,tanh,True,False,"[('0.388', '0.317'), ('0.383', '0.404'), ('0.395', '0.300'), ('0.407', '0.355'), ('0.407', '0.176'), ('0.414', '0.213'), ('0.399', '0.200'), ('0.418', '0.329'), ('0.396', '0.200'), ('0.403', '0.370')]","('0.4010', '0.2864')"
LogReg,ngram_notes,3,7,tanh,False,False,"[('0.430', '0.407'), ('0.439', '0.344'), ('0.444', '0.378'), ('0.447', '0.206'), ('0.441', '0.233'), ('0.437', '0.305'), ('0.434', '0.235'), ('0.452', '0.344'), ('0.459', '0.208'), ('0.452', '0.206')]","('0.4435', '0.2866')"
LogReg,ngram_notes,5,3,tanh,False,False,"[('0.368', '0.381'), ('0.382', '0.385'), ('0.402', '0.289'), ('0.385', '0.276'), ('0.397', '0.279'), ('0.392', '0.266'), ('0.390', '0.188'), ('0.397', '0.301'), ('0.379', '0.200'), ('0.397', '0.304')]","('0.3889', '0.2869')"
LogReg,ngram_notes,1,4,tanh,False,False,"[('0.357', '0.371'), ('0.371', '0.402'), ('0.351', '0.273'), ('0.366', '0.270'), ('0.365', '0.318'), ('0.346', '0.352'), ('0.353', '0.260'), ('0.352', '0.300'), ('0.367', '0.161'), ('0.361', '0.163')]","('0.3589', '0.2870')"
LogReg,ngram_notes,3,8,tanh,True,False,"[('0.537', '0.276'), ('0.495', '0.383'), ('0.538', '0.338'), ('0.534', '0.288'), ('0.537', '0.310'), ('0.521', '0.304'), ('0.530', '0.200'), ('0.537', '0.379'), ('0.542', '0.240'), ('0.539', '0.161')]","('0.5310', '0.2879')"
LogReg,ngram_notes,4,3,tanh,False,False,"[('0.369', '0.349'), ('0.377', '0.394'), ('0.392', '0.289'), ('0.387', '0.276'), ('0.386', '0.294'), ('0.398', '0.266'), ('0.380', '0.175'), ('0.389', '0.342'), ('0.399', '0.215'), ('0.396', '0.283')]","('0.3873', '0.2883')"
LogReg,ngram_notes,1,5,tanh,False,False,"[('0.348', '0.344'), ('0.354', '0.370'), ('0.366', '0.291'), ('0.363', '0.306'), ('0.368', '0.312'), ('0.337', '0.375'), ('0.363', '0.257'), ('0.356', '0.269'), ('0.367', '0.186'), ('0.355', '0.175')]","('0.3577', '0.2885')"
LogReg,ngram_notes,2,1,tanh,False,False,"[('0.290', '0.415'), ('0.306', '0.417'), ('0.324', '0.266'), ('0.304', '0.400'), ('0.317', '0.194'), ('0.348', '0.190'), ('0.318', '0.209'), ('0.323', '0.329'), ('0.332', '0.254'), ('0.326', '0.212')]","('0.3188', '0.2886')"
LogReg,ngram_notes,2,1,tanh,True,False,"[('0.290', '0.415'), ('0.306', '0.417'), ('0.324', '0.266'), ('0.304', '0.400'), ('0.317', '0.194'), ('0.348', '0.190'), ('0.318', '0.209'), ('0.323', '0.329'), ('0.332', '0.254'), ('0.326', '0.212')]","('0.3188', '0.2886')"
LogReg,ngram_notes,6,5,tanh,True,False,"[('0.505', '0.213'), ('0.462', '0.370'), ('0.518', '0.314'), ('0.501', '0.361'), ('0.512', '0.297'), ('0.507', '0.284'), ('0.507', '0.176'), ('0.509', '0.343'), ('0.505', '0.305'), ('0.520', '0.225')]","('0.5046', '0.2888')"
LogReg,ngram_notes,2,4,tanh,False,False,"[('0.363', '0.323'), ('0.384', '0.373'), ('0.352', '0.375'), ('0.365', '0.243'), ('0.380', '0.258'), ('0.368', '0.319'), ('0.357', '0.273'), ('0.355', '0.329'), ('0.367', '0.210'), ('0.364', '0.209')]","('0.3655', '0.2912')"
LogReg,ngram_notes,8,1,tanh,False,True,"[('0.317', '0.462'), ('0.309', '0.287'), ('0.324', '0.181'), ('0.297', '0.375'), ('0.324', '0.208'), ('0.300', '0.310'), ('0.334', '0.151'), ('0.310', '0.329'), ('0.299', '0.380'), ('0.306', '0.231')]","('0.3120', '0.2914')"
LogReg,ngram_notes,8,1,tanh,True,True,"[('0.317', '0.462'), ('0.309', '0.287'), ('0.324', '0.181'), ('0.297', '0.375'), ('0.324', '0.208'), ('0.300', '0.310'), ('0.334', '0.151'), ('0.310', '0.329'), ('0.299', '0.380'), ('0.306', '0.231')]","('0.3120', '0.2914')"
LogReg,ngram_notes,1,6,tanh,False,False,"[('0.381', '0.300'), ('0.374', '0.367'), ('0.365', '0.345'), ('0.386', '0.271'), ('0.379', '0.355'), ('0.372', '0.329'), ('0.390', '0.268'), ('0.388', '0.344'), ('0.399', '0.214'), ('0.395', '0.135')]","('0.3829', '0.2928')"
LogReg,ngram_notes,2,4,tanh,True,False,"[('0.415', '0.306'), ('0.389', '0.382'), ('0.393', '0.364'), ('0.430', '0.257'), ('0.408', '0.303'), ('0.415', '0.286'), ('0.406', '0.234'), ('0.394', '0.400'), ('0.404', '0.194'), ('0.403', '0.209')]","('0.4057', '0.2935')"
LogReg,ngram_notes,1,8,tanh,False,False,"[('0.387', '0.276'), ('0.383', '0.394'), ('0.390', '0.463'), ('0.386', '0.242'), ('0.386', '0.362'), ('0.395', '0.266'), ('0.415', '0.246'), ('0.391', '0.293'), ('0.396', '0.300'), ('0.393', '0.097')]","('0.3922', '0.2939')"
LogReg,ngram_notes,1,3,tanh,False,True,"[('0.333', '0.381'), ('0.307', '0.298'), ('0.318', '0.200'), ('0.318', '0.395'), ('0.318', '0.235'), ('0.313', '0.404'), ('0.333', '0.150'), ('0.313', '0.315'), ('0.330', '0.369'), ('0.320', '0.217')]","('0.3203', '0.2964')"
LogReg,ngram_notes,1,3,tanh,True,True,"[('0.333', '0.381'), ('0.305', '0.298'), ('0.318', '0.200'), ('0.319', '0.395'), ('0.318', '0.235'), ('0.313', '0.404'), ('0.333', '0.150'), ('0.313', '0.315'), ('0.330', '0.369'), ('0.320', '0.217')]","('0.3202', '0.2964')"
LogReg,ngram_notes,1,3,tanh,True,False,"[('0.356', '0.286'), ('0.331', '0.471'), ('0.351', '0.333'), ('0.385', '0.368'), ('0.376', '0.265'), ('0.368', '0.298'), ('0.390', '0.237'), ('0.382', '0.288'), ('0.386', '0.169'), ('0.370', '0.261')]","('0.3695', '0.2976')"
LogReg,ngram_notes,5,5,tanh,True,False,"[('0.492', '0.197'), ('0.475', '0.360'), ('0.494', '0.291'), ('0.487', '0.389'), ('0.504', '0.297'), ('0.498', '0.273'), ('0.479', '0.243'), ('0.508', '0.373'), ('0.495', '0.305'), ('0.504', '0.275')]","('0.4936', '0.3003')"
LogReg,ngram_notes,3,3,tanh,False,False,"[('0.371', '0.333'), ('0.380', '0.423'), ('0.396', '0.322'), ('0.394', '0.303'), ('0.378', '0.279'), ('0.383', '0.266'), ('0.373', '0.237'), ('0.370', '0.370'), ('0.389', '0.215'), ('0.388', '0.261')]","('0.3822', '0.3009')"
LogReg,ngram_notes,2,3,tanh,False,False,"[('0.365', '0.317'), ('0.342', '0.385'), ('0.354', '0.367'), ('0.357', '0.276'), ('0.356', '0.309'), ('0.367', '0.298'), ('0.362', '0.287'), ('0.347', '0.370'), ('0.369', '0.169'), ('0.377', '0.239')]","('0.3596', '0.3017')"
LogReg,ngram_notes,1,7,tanh,False,False,"[('0.387', '0.271'), ('0.392', '0.385'), ('0.380', '0.488'), ('0.382', '0.265'), ('0.381', '0.367'), ('0.389', '0.293'), ('0.388', '0.250'), ('0.369', '0.328'), ('0.407', '0.283'), ('0.390', '0.088')]","('0.3865', '0.3018')"
LogReg,ngram_notes,4,6,tanh,True,False,"[('0.501', '0.233'), ('0.484', '0.388'), ('0.493', '0.357'), ('0.509', '0.429'), ('0.522', '0.290'), ('0.503', '0.247'), ('0.506', '0.211'), ('0.523', '0.391'), ('0.498', '0.268'), ('0.522', '0.216')]","('0.5061', '0.3030')"
LogReg,ngram_notes,1,4,tanh,True,False,"[('0.389', '0.339'), ('0.370', '0.373'), ('0.368', '0.364'), ('0.407', '0.257'), ('0.401', '0.273'), ('0.390', '0.308'), ('0.400', '0.234'), ('0.386', '0.371'), ('0.389', '0.258'), ('0.415', '0.256')]","('0.3915', '0.3033')"
LogReg,ngram_notes,3,3,tanh,True,False,"[('0.401', '0.365'), ('0.377', '0.452'), ('0.416', '0.311'), ('0.391', '0.342'), ('0.423', '0.206'), ('0.405', '0.202'), ('0.402', '0.250'), ('0.394', '0.370'), ('0.389', '0.200'), ('0.397', '0.348')]","('0.3995', '0.3046')"
LogReg,ngram_notes,4,5,tanh,True,False,"[('0.488', '0.246'), ('0.466', '0.410'), ('0.477', '0.360'), ('0.496', '0.403'), ('0.491', '0.281'), ('0.480', '0.284'), ('0.465', '0.203'), ('0.494', '0.358'), ('0.475', '0.339'), ('0.486', '0.225')]","('0.4818', '0.3109')"
LogReg,ngram_notes,4,7,tanh,True,False,"[('0.531', '0.237'), ('0.506', '0.458'), ('0.534', '0.415'), ('0.553', '0.397'), ('0.544', '0.317'), ('0.537', '0.305'), ('0.550', '0.132'), ('0.550', '0.361'), ('0.526', '0.302'), ('0.556', '0.206')]","('0.5387', '0.3130')"
LogReg,ngram_notes,2,3,tanh,True,False,"[('0.391', '0.365'), ('0.369', '0.490'), ('0.375', '0.333'), ('0.381', '0.355'), ('0.392', '0.176'), ('0.388', '0.319'), ('0.377', '0.263'), ('0.363', '0.384'), ('0.385', '0.169'), ('0.370', '0.283')]","('0.3791', '0.3137')"
LogReg,ngram_notes,3,7,tanh,True,False,"[('0.533', '0.237'), ('0.485', '0.396'), ('0.515', '0.415'), ('0.531', '0.368'), ('0.532', '0.333'), ('0.496', '0.354'), ('0.511', '0.221'), ('0.542', '0.361'), ('0.511', '0.264'), ('0.529', '0.206')]","('0.5185', '0.3155')"
LogReg,ngram_notes,2,8,tanh,True,False,"[('0.509', '0.259'), ('0.486', '0.457'), ('0.485', '0.438'), ('0.494', '0.273'), ('0.496', '0.397'), ('0.486', '0.367'), ('0.526', '0.215'), ('0.518', '0.345'), ('0.503', '0.280'), ('0.505', '0.129')]","('0.5008', '0.3160')"
LogReg,ngram_notes,1,3,tanh,False,False,"[('0.356', '0.365'), ('0.340', '0.471'), ('0.354', '0.322'), ('0.367', '0.289'), ('0.363', '0.309'), ('0.353', '0.351'), ('0.345', '0.275'), ('0.351', '0.370'), ('0.365', '0.185'), ('0.359', '0.239')]","('0.3553', '0.3176')"
LogReg,ngram_notes,3,5,tanh,True,False,"[('0.488', '0.246'), ('0.452', '0.410'), ('0.483', '0.360'), ('0.484', '0.361'), ('0.496', '0.297'), ('0.470', '0.307'), ('0.460', '0.243'), ('0.492', '0.373'), ('0.463', '0.390'), ('0.487', '0.225')]","('0.4775', '0.3212')"
LogReg,ngram_notes,3,6,tanh,True,False,"[('0.514', '0.267'), ('0.474', '0.378'), ('0.479', '0.393'), ('0.511', '0.400'), ('0.509', '0.306'), ('0.492', '0.318'), ('0.494', '0.268'), ('0.528', '0.406'), ('0.502', '0.286'), ('0.518', '0.216')]","('0.5021', '0.3238')"
LogReg,ngram_notes,2,7,tanh,True,False,"[('0.498', '0.305'), ('0.476', '0.427'), ('0.472', '0.512'), ('0.486', '0.382'), ('0.501', '0.367'), ('0.475', '0.366'), ('0.503', '0.235'), ('0.503', '0.393'), ('0.485', '0.264'), ('0.509', '0.206')]","('0.4908', '0.3457')"
LogReg,ngram_notes,2,6,tanh,True,False,"[('0.486', '0.283'), ('0.458', '0.449'), ('0.461', '0.429'), ('0.486', '0.429'), ('0.483', '0.339'), ('0.477', '0.329'), ('0.492', '0.282'), ('0.504', '0.391'), ('0.480', '0.339'), ('0.492', '0.189')]","('0.4819', '0.3459')"
LogReg,ngram_notes,1,8,tanh,True,False,"[('0.473', '0.345'), ('0.440', '0.468'), ('0.447', '0.575'), ('0.489', '0.379'), ('0.478', '0.345'), ('0.479', '0.304'), ('0.495', '0.215'), ('0.494', '0.362'), ('0.486', '0.340'), ('0.493', '0.129')]","('0.4774', '0.3462')"
LogReg,ngram_notes,2,5,tanh,True,False,"[('0.471', '0.328'), ('0.427', '0.470'), ('0.450', '0.419'), ('0.471', '0.375'), ('0.488', '0.312'), ('0.465', '0.375'), ('0.471', '0.270'), ('0.488', '0.403'), ('0.468', '0.390'), ('0.481', '0.225')]","('0.4680', '0.3567')"
LogReg,ngram_notes,1,5,tanh,True,False,"[('0.462', '0.377'), ('0.419', '0.480'), ('0.414', '0.488'), ('0.459', '0.347'), ('0.468', '0.281'), ('0.453', '0.364'), ('0.462', '0.270'), ('0.463', '0.343'), ('0.448', '0.424'), ('0.450', '0.250')]","('0.4498', '0.3624')"
